run,label,iter,agent,prediction,naive_prediction
1,2,80,agent_2,2,1
1,2,80,agent_3,6,0
1,2,80,agent_4,2,1
1,2,80,agent_5,2,1
1,2,80,agent_6,2,1
1,2,80,agent_7,2,7
1,2,80,agent_8,1,1
1,2,80,agent_9,1,7
1,2,81,agent_0,2,3
1,2,81,agent_1,1,1
1,2,81,agent_2,2,1
1,2,81,agent_3,6,0
1,2,81,agent_4,2,1
1,2,81,agent_5,2,1
1,2,81,agent_6,2,1
1,2,81,agent_7,2,7
1,2,81,agent_8,1,1
1,2,81,agent_9,1,7
1,2,82,agent_0,2,3
1,2,82,agent_1,1,1
1,2,82,agent_2,2,1
1,2,82,agent_3,6,0
1,2,82,agent_4,2,1
1,2,82,agent_5,2,1
1,2,82,agent_6,2,1
1,2,82,agent_7,2,7
1,2,82,agent_8,1,1
1,2,82,agent_9,1,7
1,2,83,agent_0,2,3
1,2,83,agent_1,1,1
1,2,83,agent_2,2,1
1,2,83,agent_3,6,0
1,2,83,agent_4,2,1
1,2,83,agent_5,2,1
1,2,83,agent_6,2,1
1,2,83,agent_7,2,7
1,2,83,agent_8,1,1
1,2,83,agent_9,1,7
1,2,84,agent_0,2,3
1,2,84,agent_1,1,1
1,2,84,agent_2,2,1
1,2,84,agent_3,6,0
1,2,84,agent_4,2,1
1,2,84,agent_5,2,1
1,2,84,agent_6,2,1
1,2,84,agent_7,2,7
1,2,84,agent_8,1,1
1,2,84,agent_9,1,7
1,2,85,agent_0,3,3
1,2,85,agent_1,3,1
1,2,85,agent_2,2,1
1,2,85,agent_3,6,0
1,2,85,agent_4,2,1
1,2,85,agent_5,2,1
1,2,85,agent_6,2,1
1,2,85,agent_7,2,7
1,2,85,agent_8,1,1
1,2,85,agent_9,1,7
1,2,86,agent_0,3,3
1,2,86,agent_1,3,7
1,2,86,agent_2,2,1
1,2,86,agent_3,6,0
1,2,86,agent_4,2,1
1,2,86,agent_5,2,1
1,2,86,agent_6,2,1
1,2,86,agent_7,2,7
1,2,86,agent_8,1,1
1,2,86,agent_9,1,7
1,2,87,agent_0,3,3
1,2,87,agent_1,3,7
1,2,87,agent_2,2,1
1,2,87,agent_3,6,0
1,2,87,agent_4,2,1
1,2,87,agent_5,2,1
1,2,87,agent_6,2,1
1,2,87,agent_7,2,7
1,2,87,agent_8,1,1
1,2,87,agent_9,1,7
1,2,88,agent_0,2,3
1,2,88,agent_1,3,7
1,2,88,agent_2,2,1
1,2,88,agent_3,6,0
1,2,88,agent_4,2,1
1,2,88,agent_5,2,1
1,2,88,agent_6,2,1
1,2,88,agent_7,2,7
1,2,88,agent_8,1,1
1,2,88,agent_9,1,7
1,2,89,agent_0,2,3
1,2,89,agent_1,3,7
1,2,89,agent_2,2,1
1,2,89,agent_3,6,0
1,2,89,agent_4,2,1
1,2,89,agent_5,2,1
1,2,89,agent_6,2,1
1,2,89,agent_7,2,7
1,2,89,agent_8,1,1
1,2,89,agent_9,1,7
1,2,90,agent_0,2,3
1,2,90,agent_1,3,7
1,2,90,agent_2,2,1
1,2,90,agent_3,6,0
1,2,90,agent_4,2,1
1,2,90,agent_5,2,1
1,2,90,agent_6,2,1
1,2,90,agent_7,2,7
1,2,90,agent_8,1,1
1,2,90,agent_9,1,7
1,2,91,agent_0,3,3
1,2,91,agent_1,3,7
1,2,91,agent_2,2,1
1,2,91,agent_3,6,0
1,2,91,agent_4,2,1
1,2,91,agent_5,2,1
1,2,91,agent_6,2,1
1,2,91,agent_7,2,7
1,2,91,agent_8,1,1
1,2,91,agent_9,1,7
1,2,92,agent_0,3,3
1,2,92,agent_1,3,7
1,2,92,agent_2,2,1
1,2,92,agent_3,6,0
1,2,92,agent_4,2,1
1,2,92,agent_5,2,1
1,2,92,agent_6,2,1
1,2,92,agent_7,2,7
1,2,92,agent_8,1,1
1,2,92,agent_9,1,7
1,2,93,agent_0,3,3
1,2,93,agent_1,3,7
1,2,93,agent_2,2,1
1,2,93,agent_3,6,0
1,2,93,agent_4,2,1
1,2,93,agent_5,2,1
1,2,93,agent_6,2,1
1,2,93,agent_7,2,7
1,2,93,agent_8,1,1
1,2,93,agent_9,1,7
1,2,94,agent_0,3,3
1,2,94,agent_1,3,7
1,2,94,agent_2,2,1
1,2,94,agent_3,6,0
1,2,94,agent_4,2,1
1,2,94,agent_5,2,1
1,2,94,agent_6,2,1
1,2,94,agent_7,2,7
1,2,94,agent_8,1,1
1,2,94,agent_9,1,7
1,2,95,agent_0,3,3
1,2,95,agent_1,3,7
1,2,95,agent_2,2,1
1,2,95,agent_3,6,0
1,2,95,agent_4,2,1
1,2,95,agent_5,2,1
1,2,95,agent_6,2,1
1,2,95,agent_7,2,7
1,2,95,agent_8,1,1
1,2,95,agent_9,1,7
1,2,96,agent_0,3,3
1,2,96,agent_1,3,7
1,2,96,agent_2,2,1
1,2,96,agent_3,6,0
1,2,96,agent_4,2,1
1,2,96,agent_5,2,1
1,2,96,agent_6,2,1
1,2,96,agent_7,2,7
1,2,96,agent_8,1,1
1,2,96,agent_9,1,7
1,2,97,agent_0,2,3
1,2,97,agent_1,3,7
1,2,97,agent_2,2,1
1,2,97,agent_3,6,0
1,2,97,agent_4,2,1
1,2,97,agent_5,2,1
1,2,97,agent_6,2,1
1,2,97,agent_7,2,7
1,2,97,agent_8,1,1
1,2,97,agent_9,1,7
1,2,98,agent_0,2,3
1,2,98,agent_1,3,7
1,2,98,agent_2,2,1
1,2,98,agent_3,6,0
1,2,98,agent_4,2,1
1,2,98,agent_5,2,1
1,2,98,agent_6,2,1
1,2,98,agent_7,2,7
1,2,98,agent_8,1,1
1,2,98,agent_9,1,7
1,2,99,agent_0,2,3
1,2,99,agent_1,3,7
1,2,99,agent_2,2,1
1,2,99,agent_3,6,0
1,2,99,agent_4,2,1
1,2,99,agent_5,2,1
1,2,99,agent_6,2,1
1,2,99,agent_7,2,7
1,2,99,agent_8,1,1
1,2,99,agent_9,1,7
1,2,100,agent_0,2,3
1,2,100,agent_1,3,7
1,2,100,agent_2,2,1
1,2,100,agent_3,6,0
1,2,100,agent_4,2,1
1,2,100,agent_5,2,1
1,2,100,agent_6,2,1
1,2,100,agent_7,2,7
1,2,100,agent_8,1,1
1,2,100,agent_9,1,7
1,2,101,agent_0,2,3
1,2,101,agent_1,3,7
1,2,101,agent_2,2,1
1,2,101,agent_3,6,0
1,2,101,agent_4,2,1
1,2,101,agent_5,2,1
1,2,101,agent_6,2,1
1,2,101,agent_7,2,7
1,2,101,agent_8,1,1
1,2,101,agent_9,1,7
1,2,102,agent_0,2,3
1,2,102,agent_1,3,7
1,2,102,agent_2,2,1
1,2,102,agent_3,6,0
1,2,102,agent_4,2,1
1,2,102,agent_5,2,1
1,2,102,agent_6,2,1
1,2,102,agent_7,2,7
1,2,102,agent_8,1,1
1,2,102,agent_9,1,7
1,2,103,agent_0,2,3
1,2,103,agent_1,3,7
1,2,103,agent_2,2,1
1,2,103,agent_3,6,0
1,2,103,agent_4,2,1
1,2,103,agent_5,2,1
1,2,103,agent_6,2,1
1,2,103,agent_7,2,7
1,2,103,agent_8,1,1
1,2,103,agent_9,1,7
1,2,104,agent_0,3,3
1,2,104,agent_1,3,7
1,2,104,agent_2,2,1
1,2,104,agent_3,6,0
1,2,104,agent_4,2,1
1,2,104,agent_5,2,1
1,2,104,agent_6,2,1
1,2,104,agent_7,2,7
1,2,104,agent_8,1,1
1,2,104,agent_9,1,7
1,2,105,agent_0,3,3
1,2,105,agent_1,3,7
1,2,105,agent_2,2,1
1,2,105,agent_3,6,0
1,2,105,agent_4,2,1
1,2,105,agent_5,2,1
1,2,105,agent_6,2,1
1,2,105,agent_7,2,7
1,2,105,agent_8,1,1
1,2,105,agent_9,1,7
1,2,106,agent_0,3,3
1,2,106,agent_1,3,7
1,2,106,agent_2,2,1
1,2,106,agent_3,6,0
1,2,106,agent_4,2,1
1,2,106,agent_5,2,1
1,2,106,agent_6,2,1
1,2,106,agent_7,2,7
1,2,106,agent_8,1,1
1,2,106,agent_9,1,7
1,2,107,agent_0,3,3
1,2,107,agent_1,3,7
1,2,107,agent_2,2,1
1,2,107,agent_3,6,0
1,2,107,agent_4,2,1
1,2,107,agent_5,2,1
1,2,107,agent_6,2,1
1,2,107,agent_7,2,7
1,2,107,agent_8,1,1
1,2,107,agent_9,1,7
1,2,108,agent_0,3,3
1,2,108,agent_1,3,7
1,2,108,agent_2,2,1
1,2,108,agent_3,6,0
1,2,108,agent_4,2,1
1,2,108,agent_5,2,1
1,2,108,agent_6,2,1
1,2,108,agent_7,2,7
1,2,108,agent_8,1,1
1,2,108,agent_9,1,7
1,2,109,agent_0,3,3
1,2,109,agent_1,3,7
1,2,109,agent_2,2,1
1,2,109,agent_3,6,0
1,2,109,agent_4,2,1
1,2,109,agent_5,2,1
1,2,109,agent_6,2,1
1,2,109,agent_7,2,7
1,2,109,agent_8,1,1
1,2,109,agent_9,1,7
1,2,110,agent_0,3,3
1,2,110,agent_1,3,7
1,2,110,agent_2,2,1
1,2,110,agent_3,6,0
1,2,110,agent_4,2,1
1,2,110,agent_5,2,1
1,2,110,agent_6,2,1
1,2,110,agent_7,2,7
1,2,110,agent_8,1,1
1,2,110,agent_9,1,7
1,2,111,agent_0,3,3
1,2,111,agent_1,3,7
1,2,111,agent_2,2,1
1,2,111,agent_3,6,0
1,2,111,agent_4,2,1
1,2,111,agent_5,2,1
1,2,111,agent_6,2,1
1,2,111,agent_7,2,7
1,2,111,agent_8,3,1
1,2,111,agent_9,1,7
1,2,112,agent_0,3,3
1,2,112,agent_1,3,7
1,2,112,agent_2,2,1
1,2,112,agent_3,6,0
1,2,112,agent_4,2,1
1,2,112,agent_5,2,1
1,2,112,agent_6,2,1
1,2,112,agent_7,2,7
1,2,112,agent_8,1,1
1,2,112,agent_9,1,7
1,2,113,agent_0,3,3
1,2,113,agent_1,3,7
1,2,113,agent_2,2,1
1,2,113,agent_3,6,0
1,2,113,agent_4,2,1
1,2,113,agent_5,2,1
1,2,113,agent_6,2,1
1,2,113,agent_7,2,7
1,2,113,agent_8,1,1
1,2,113,agent_9,1,7
1,2,114,agent_0,3,3
1,2,114,agent_1,3,7
1,2,114,agent_2,2,1
1,2,114,agent_3,6,0
1,2,114,agent_4,2,1
1,2,114,agent_5,2,1
1,2,114,agent_6,2,1
1,2,114,agent_7,2,7
1,2,114,agent_8,1,1
1,2,114,agent_9,1,7
1,2,115,agent_0,3,3
1,2,115,agent_1,3,7
1,2,115,agent_2,2,1
1,2,115,agent_3,6,0
1,2,115,agent_4,2,1
1,2,115,agent_5,2,1
1,2,115,agent_6,2,1
1,2,115,agent_7,2,7
1,2,115,agent_8,1,1
1,2,115,agent_9,1,7
1,2,116,agent_0,3,3
1,2,116,agent_1,3,7
1,2,116,agent_2,2,1
1,2,116,agent_3,6,0
1,2,116,agent_4,2,1
1,2,116,agent_5,2,1
1,2,116,agent_6,2,1
1,2,116,agent_7,2,7
1,2,116,agent_8,1,1
1,2,116,agent_9,1,7
1,2,117,agent_0,3,3
1,2,117,agent_1,3,7
1,2,117,agent_2,2,1
1,2,117,agent_3,6,0
1,2,117,agent_4,2,1
1,2,117,agent_5,2,1
1,2,117,agent_6,2,1
1,2,117,agent_7,2,7
1,2,117,agent_8,1,1
1,2,117,agent_9,1,7
1,2,118,agent_0,3,3
1,2,118,agent_1,3,7
1,2,118,agent_2,2,1
1,2,118,agent_3,6,0
1,2,118,agent_4,2,1
1,2,118,agent_5,2,1
1,2,118,agent_6,2,1
1,2,118,agent_7,2,7
1,2,118,agent_8,1,1
1,2,118,agent_9,1,7
1,2,119,agent_0,3,3
1,2,119,agent_1,3,7
1,2,119,agent_2,2,1
1,2,119,agent_3,6,0
1,2,119,agent_4,2,1
1,2,119,agent_5,2,1
1,2,119,agent_6,2,1
1,2,119,agent_7,2,7
1,2,119,agent_8,1,1
1,2,119,agent_9,1,7
1,2,120,agent_0,3,3
1,2,120,agent_1,3,7
1,2,120,agent_2,2,1
1,2,120,agent_3,6,0
1,2,120,agent_4,2,1
1,2,120,agent_5,2,1
1,2,120,agent_6,2,1
1,2,120,agent_7,2,7
1,2,120,agent_8,1,1
1,2,120,agent_9,1,7
1,2,121,agent_0,3,3
1,2,121,agent_1,3,7
1,2,121,agent_2,2,1
1,2,121,agent_3,6,0
1,2,121,agent_4,2,1
1,2,121,agent_5,2,1
1,2,121,agent_6,2,1
1,2,121,agent_7,2,7
1,2,121,agent_8,1,1
1,2,121,agent_9,1,7
1,2,122,agent_0,3,3
1,2,122,agent_1,3,7
1,2,122,agent_2,2,1
1,2,122,agent_3,6,0
1,2,122,agent_4,2,1
1,2,122,agent_5,2,1
1,2,122,agent_6,2,1
1,2,122,agent_7,2,7
1,2,122,agent_8,1,1
1,2,122,agent_9,1,7
1,2,123,agent_0,3,3
1,2,123,agent_1,3,7
1,2,123,agent_2,2,1
1,2,123,agent_3,6,0
1,2,123,agent_4,2,1
1,2,123,agent_5,2,1
1,2,123,agent_6,2,1
1,2,123,agent_7,2,7
1,2,123,agent_8,1,1
1,2,123,agent_9,1,7
1,2,124,agent_0,3,3
1,2,124,agent_1,3,7
1,2,124,agent_2,2,1
1,2,124,agent_3,6,0
1,2,124,agent_4,2,1
1,2,124,agent_5,2,1
1,2,124,agent_6,2,2
1,2,124,agent_7,2,7
1,2,124,agent_8,1,1
1,2,124,agent_9,1,7
1,2,125,agent_0,3,3
1,2,125,agent_1,3,7
1,2,125,agent_2,2,1
1,2,125,agent_3,6,0
1,2,125,agent_4,2,1
1,2,125,agent_5,2,1
1,2,125,agent_6,2,2
1,2,125,agent_7,2,7
1,2,125,agent_8,1,1
1,2,125,agent_9,1,7
1,2,126,agent_0,3,3
1,2,126,agent_1,3,7
1,2,126,agent_2,2,1
1,2,126,agent_3,6,0
1,2,126,agent_4,2,1
1,2,126,agent_5,2,1
1,2,126,agent_6,2,1
1,2,126,agent_7,2,7
1,2,126,agent_8,1,1
1,2,126,agent_9,1,7
1,2,127,agent_0,3,3
1,2,127,agent_1,3,7
1,2,127,agent_2,2,1
1,2,127,agent_3,6,0
1,2,127,agent_4,2,1
1,2,127,agent_5,2,1
1,2,127,agent_6,2,2
1,2,127,agent_7,2,7
1,2,127,agent_8,1,1
1,2,127,agent_9,1,1
1,2,128,agent_0,3,3
1,2,128,agent_1,3,7
1,2,128,agent_2,2,1
1,2,128,agent_3,6,0
1,2,128,agent_4,2,1
1,2,128,agent_5,2,1
1,2,128,agent_6,2,2
1,2,128,agent_7,2,7
1,2,128,agent_8,1,1
1,2,128,agent_9,1,1
1,2,129,agent_0,3,3
1,2,129,agent_1,3,7
1,2,129,agent_2,2,1
1,2,129,agent_3,6,0
1,2,129,agent_4,2,1
1,2,129,agent_5,2,1
1,2,129,agent_6,2,1
1,2,129,agent_7,2,7
1,2,129,agent_8,1,1
1,2,129,agent_9,1,1
1,2,130,agent_0,3,3
1,2,130,agent_1,3,7
1,2,130,agent_2,2,1
1,2,130,agent_3,6,0
1,2,130,agent_4,2,1
1,2,130,agent_5,2,1
1,2,130,agent_6,2,1
1,2,130,agent_7,2,7
1,2,130,agent_8,1,1
1,2,130,agent_9,1,1
1,2,131,agent_0,3,3
1,2,131,agent_1,3,7
1,2,131,agent_2,2,1
1,2,131,agent_3,6,0
1,2,131,agent_4,2,1
1,2,131,agent_5,2,1
1,2,131,agent_6,2,1
1,2,131,agent_7,2,7
1,2,131,agent_8,1,1
1,2,131,agent_9,1,1
1,2,132,agent_0,3,3
1,2,132,agent_1,3,7
1,2,132,agent_2,2,1
1,2,132,agent_3,6,0
1,2,132,agent_4,2,1
1,2,132,agent_5,2,1
1,2,132,agent_6,2,1
1,2,132,agent_7,2,7
1,2,132,agent_8,1,1
1,2,132,agent_9,1,1
1,2,133,agent_0,3,3
1,2,133,agent_1,3,7
1,2,133,agent_2,2,1
1,2,133,agent_3,6,0
1,2,133,agent_4,2,1
1,2,133,agent_5,2,1
1,2,133,agent_6,2,1
1,2,133,agent_7,2,7
1,2,133,agent_8,1,1
1,2,133,agent_9,1,1
1,2,134,agent_0,3,3
1,2,134,agent_1,3,7
1,2,134,agent_2,2,1
1,2,134,agent_3,6,0
1,2,134,agent_4,2,1
1,2,134,agent_5,2,1
1,2,134,agent_6,2,1
1,2,134,agent_7,2,7
1,2,134,agent_8,1,1
1,2,134,agent_9,1,1
1,2,135,agent_0,3,3
1,2,135,agent_1,3,7
1,2,135,agent_2,2,1
1,2,135,agent_3,6,0
1,2,135,agent_4,2,1
1,2,135,agent_5,2,1
1,2,135,agent_6,2,1
1,2,135,agent_7,2,7
1,2,135,agent_8,1,1
1,2,135,agent_9,1,1
1,2,136,agent_0,3,3
1,2,136,agent_1,3,7
1,2,136,agent_2,2,1
1,2,136,agent_3,6,0
1,2,136,agent_4,2,1
1,2,136,agent_5,2,1
1,2,136,agent_6,2,1
1,2,136,agent_7,2,7
1,2,136,agent_8,1,1
1,2,136,agent_9,1,1
1,2,137,agent_0,3,3
1,2,137,agent_1,3,7
1,2,137,agent_2,2,1
1,2,137,agent_3,6,0
1,2,137,agent_4,2,1
1,2,137,agent_5,2,1
1,2,137,agent_6,2,1
1,2,137,agent_7,2,7
1,2,137,agent_8,1,1
1,2,137,agent_9,1,1
1,2,138,agent_0,3,3
1,2,138,agent_1,3,7
1,2,138,agent_2,2,1
1,2,138,agent_3,6,0
1,2,138,agent_4,2,1
1,2,138,agent_5,2,1
1,2,138,agent_6,2,1
1,2,138,agent_7,2,7
1,2,138,agent_8,1,1
1,2,138,agent_9,1,1
1,2,139,agent_0,3,3
1,2,139,agent_1,3,7
1,2,139,agent_2,2,1
1,2,139,agent_3,6,0
1,2,139,agent_4,2,1
1,2,139,agent_5,2,1
1,2,139,agent_6,2,2
1,2,139,agent_7,2,7
1,2,139,agent_8,1,1
1,2,139,agent_9,1,2
1,2,140,agent_0,3,3
1,2,140,agent_1,3,7
1,2,140,agent_2,2,5
1,2,140,agent_3,6,0
1,2,140,agent_4,2,1
1,2,140,agent_5,1,1
1,2,140,agent_6,2,2
1,2,140,agent_7,2,7
1,2,140,agent_8,1,1
1,2,140,agent_9,1,2
1,2,141,agent_0,3,3
1,2,141,agent_1,3,2
1,2,141,agent_2,2,5
1,2,141,agent_3,6,0
1,2,141,agent_4,2,1
1,2,141,agent_5,2,1
1,2,141,agent_6,2,2
1,2,141,agent_7,2,7
1,2,141,agent_8,1,1
1,2,141,agent_9,1,2
1,2,142,agent_0,3,3
1,2,142,agent_1,3,2
1,2,142,agent_2,2,5
1,2,142,agent_3,6,0
1,2,142,agent_4,2,1
1,2,142,agent_5,2,1
1,2,142,agent_6,2,2
1,2,142,agent_7,2,7
1,2,142,agent_8,1,1
1,2,142,agent_9,6,2
1,2,143,agent_0,3,3
1,2,143,agent_1,3,2
1,2,143,agent_2,2,5
1,2,143,agent_3,6,0
1,2,143,agent_4,2,1
1,2,143,agent_5,2,1
1,2,143,agent_6,2,2
1,2,143,agent_7,2,7
1,2,143,agent_8,1,1
1,2,143,agent_9,6,2
1,2,144,agent_0,3,3
1,2,144,agent_1,3,2
1,2,144,agent_2,2,5
1,2,144,agent_3,6,0
1,2,144,agent_4,2,1
1,2,144,agent_5,2,1
1,2,144,agent_6,2,2
1,2,144,agent_7,2,7
1,2,144,agent_8,1,1
1,2,144,agent_9,6,2
1,2,145,agent_0,3,3
1,2,145,agent_1,3,2
1,2,145,agent_2,2,5
1,2,145,agent_3,6,0
1,2,145,agent_4,2,1
1,2,145,agent_5,2,1
1,2,145,agent_6,2,2
1,2,145,agent_7,2,7
1,2,145,agent_8,1,1
1,2,145,agent_9,6,2
1,2,146,agent_0,3,3
1,2,146,agent_1,3,2
1,2,146,agent_2,2,5
1,2,146,agent_3,6,0
1,2,146,agent_4,2,1
1,2,146,agent_5,2,1
1,2,146,agent_6,2,2
1,2,146,agent_7,2,7
1,2,146,agent_8,1,1
1,2,146,agent_9,6,2
1,2,147,agent_0,3,3
1,2,147,agent_1,3,2
1,2,147,agent_2,2,5
1,2,147,agent_3,6,0
1,2,147,agent_4,2,1
1,2,147,agent_5,2,1
1,2,147,agent_6,2,2
1,2,147,agent_7,2,7
1,2,147,agent_8,1,1
1,2,147,agent_9,6,2
1,2,148,agent_0,3,3
1,2,148,agent_1,3,2
1,2,148,agent_2,2,5
1,2,148,agent_3,6,0
1,2,148,agent_4,2,1
1,2,148,agent_5,2,1
1,2,148,agent_6,2,2
1,2,148,agent_7,2,7
1,2,148,agent_8,1,1
1,2,148,agent_9,6,2
1,2,149,agent_0,3,3
1,2,149,agent_1,3,2
1,2,149,agent_2,2,5
1,2,149,agent_3,6,0
1,2,149,agent_4,2,1
1,2,149,agent_5,2,1
1,2,149,agent_6,2,2
1,2,149,agent_7,2,7
1,2,149,agent_8,1,1
1,2,149,agent_9,6,2
1,2,150,agent_0,3,3
1,2,150,agent_1,3,2
1,2,150,agent_2,2,5
1,2,150,agent_3,6,0
1,2,150,agent_4,2,1
1,2,150,agent_5,2,1
1,2,150,agent_6,2,2
1,2,150,agent_7,2,7
1,2,150,agent_8,1,1
1,2,150,agent_9,6,2
1,2,151,agent_0,3,3
1,2,151,agent_1,3,2
1,2,151,agent_2,2,5
1,2,151,agent_3,6,0
1,2,151,agent_4,2,1
1,2,151,agent_5,2,1
1,2,151,agent_6,2,2
1,2,151,agent_7,2,7
1,2,151,agent_8,1,1
1,2,151,agent_9,6,2
1,2,152,agent_0,3,3
1,2,152,agent_1,3,2
1,2,152,agent_2,2,5
1,2,152,agent_3,6,0
1,2,152,agent_4,2,1
1,2,152,agent_5,2,1
1,2,152,agent_6,2,2
1,2,152,agent_7,2,7
1,2,152,agent_8,1,1
1,2,152,agent_9,6,2
1,2,153,agent_0,3,3
1,2,153,agent_1,3,2
1,2,153,agent_2,2,5
1,2,153,agent_3,6,0
1,2,153,agent_4,2,1
1,2,153,agent_5,2,1
1,2,153,agent_6,2,2
1,2,153,agent_7,2,7
1,2,153,agent_8,1,1
1,2,153,agent_9,6,2
1,2,154,agent_0,3,3
1,2,154,agent_1,3,2
1,2,154,agent_2,2,5
1,2,154,agent_3,6,0
1,2,154,agent_4,2,1
1,2,154,agent_5,2,1
1,2,154,agent_6,2,2
1,2,154,agent_7,2,7
1,2,154,agent_8,1,1
1,2,154,agent_9,6,2
1,2,155,agent_0,3,3
1,2,155,agent_1,3,2
1,2,155,agent_2,2,5
1,2,155,agent_3,6,0
1,2,155,agent_4,2,1
1,2,155,agent_5,2,1
1,2,155,agent_6,2,2
1,2,155,agent_7,2,7
1,2,155,agent_8,1,1
1,2,155,agent_9,6,2
1,2,156,agent_0,3,3
1,2,156,agent_1,3,2
1,2,156,agent_2,2,5
1,2,156,agent_3,6,0
1,2,156,agent_4,2,1
1,2,156,agent_5,2,1
1,2,156,agent_6,2,2
1,2,156,agent_7,2,7
1,2,156,agent_8,1,1
1,2,156,agent_9,6,2
1,2,157,agent_0,3,3
1,2,157,agent_1,3,2
1,2,157,agent_2,2,5
1,2,157,agent_3,6,0
1,2,157,agent_4,2,1
1,2,157,agent_5,2,1
1,2,157,agent_6,2,2
1,2,157,agent_7,2,7
1,2,157,agent_8,1,1
1,2,157,agent_9,6,2
1,2,158,agent_0,3,3
1,2,158,agent_1,3,2
1,2,158,agent_2,2,5
1,2,158,agent_3,6,0
1,2,158,agent_4,2,1
1,2,158,agent_5,2,1
1,2,158,agent_6,2,2
1,2,158,agent_7,2,7
1,2,158,agent_8,1,1
1,2,158,agent_9,6,2
1,2,159,agent_0,3,3
1,2,159,agent_1,3,2
1,2,159,agent_2,2,5
1,2,159,agent_3,6,0
1,2,159,agent_4,2,1
1,2,159,agent_5,2,1
1,2,159,agent_6,2,2
1,2,159,agent_7,2,7
1,2,159,agent_8,1,1
1,2,159,agent_9,6,1
1,2,160,agent_0,3,3
1,2,160,agent_1,3,2
1,2,160,agent_2,2,5
1,2,160,agent_3,6,0
1,2,160,agent_4,2,1
1,2,160,agent_5,2,1
1,2,160,agent_6,2,2
1,2,160,agent_7,2,7
1,2,160,agent_8,1,1
1,2,160,agent_9,6,5
1,2,161,agent_0,3,3
1,2,161,agent_1,3,2
1,2,161,agent_2,2,5
1,2,161,agent_3,6,0
1,2,161,agent_4,2,1
1,2,161,agent_5,2,1
1,2,161,agent_6,2,2
1,2,161,agent_7,2,7
1,2,161,agent_8,1,1
1,2,161,agent_9,6,2
1,2,162,agent_0,3,3
1,2,162,agent_1,3,2
1,2,162,agent_2,2,5
1,2,162,agent_3,6,0
1,2,162,agent_4,2,1
1,2,162,agent_5,2,1
1,2,162,agent_6,2,2
1,2,162,agent_7,2,7
1,2,162,agent_8,1,1
1,2,162,agent_9,6,2
1,2,163,agent_0,3,3
1,2,163,agent_1,3,2
1,2,163,agent_2,2,5
1,2,163,agent_3,6,0
1,2,163,agent_4,2,1
1,2,163,agent_5,2,1
1,2,163,agent_6,2,2
1,2,163,agent_7,2,7
1,2,163,agent_8,1,1
1,2,163,agent_9,6,2
1,2,164,agent_0,3,3
1,2,164,agent_1,3,2
1,2,164,agent_2,2,5
1,2,164,agent_3,6,0
1,2,164,agent_4,2,1
1,2,164,agent_5,2,1
1,2,164,agent_6,2,2
1,2,164,agent_7,2,7
1,2,164,agent_8,1,1
1,2,164,agent_9,6,2
1,2,165,agent_0,3,3
1,2,165,agent_1,3,2
1,2,165,agent_2,2,5
1,2,165,agent_3,6,0
1,2,165,agent_4,2,1
1,2,165,agent_5,2,1
1,2,165,agent_6,2,2
1,2,165,agent_7,2,7
1,2,165,agent_8,1,1
1,2,165,agent_9,6,2
1,2,166,agent_0,3,3
1,2,166,agent_1,3,2
1,2,166,agent_2,2,5
1,2,166,agent_3,6,0
1,2,166,agent_4,2,1
1,2,166,agent_5,2,1
1,2,166,agent_6,2,2
1,2,166,agent_7,2,7
1,2,166,agent_8,1,1
1,2,166,agent_9,6,2
1,2,167,agent_0,3,3
1,2,167,agent_1,3,2
1,2,167,agent_2,2,5
1,2,167,agent_3,6,0
1,2,167,agent_4,2,1
1,2,167,agent_5,2,1
1,2,167,agent_6,2,2
1,2,167,agent_7,2,7
1,2,167,agent_8,1,1
1,2,167,agent_9,6,2
1,2,168,agent_0,3,3
1,2,168,agent_1,3,2
1,2,168,agent_2,2,5
1,2,168,agent_3,6,0
1,2,168,agent_4,2,1
1,2,168,agent_5,2,1
1,2,168,agent_6,2,2
1,2,168,agent_7,2,7
1,2,168,agent_8,1,1
1,2,168,agent_9,6,2
1,2,169,agent_0,3,3
1,2,169,agent_1,3,2
1,2,169,agent_2,2,5
1,2,169,agent_3,6,0
1,2,169,agent_4,2,1
1,2,169,agent_5,2,1
1,2,169,agent_6,2,2
1,2,169,agent_7,2,7
1,2,169,agent_8,1,1
1,2,169,agent_9,6,2
1,2,170,agent_0,3,3
1,2,170,agent_1,3,2
1,2,170,agent_2,2,5
1,2,170,agent_3,6,0
1,2,170,agent_4,2,1
1,2,170,agent_5,2,1
1,2,170,agent_6,2,2
1,2,170,agent_7,2,7
1,2,170,agent_8,1,1
1,2,170,agent_9,6,2
1,2,171,agent_0,3,3
1,2,171,agent_1,3,2
1,2,171,agent_2,2,5
1,2,171,agent_3,6,0
1,2,171,agent_4,2,1
1,2,171,agent_5,2,1
1,2,171,agent_6,2,2
1,2,171,agent_7,2,7
1,2,171,agent_8,1,1
1,2,171,agent_9,6,2
1,2,172,agent_0,3,3
1,2,172,agent_1,3,2
1,2,172,agent_2,2,5
1,2,172,agent_3,6,0
1,2,172,agent_4,2,1
1,2,172,agent_5,2,1
1,2,172,agent_6,2,2
1,2,172,agent_7,2,7
1,2,172,agent_8,1,1
1,2,172,agent_9,6,2
1,2,173,agent_0,3,3
1,2,173,agent_1,3,2
1,2,173,agent_2,2,5
